DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2006;Münchwilen;4723;Braunau;471;285;4;2;279;92;187;60.51
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2008;Weinfelden;4911;Bürglen;1913;1084;7;41;1036;727;309;56.66
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2008;Weinfelden;4921;Bussnang;1425;898;12;0;886;361;525;63.02
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2003;Diessenhofen;4545;Diessenhofen;1871;1109;35;0;1074;452;622;59.27
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2001;Arbon;4406;Dozwil;331;240;2;3;235;111;124;72.51
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2001;Arbon;4411;Egnach;2805;1827;20;26;1781;958;823;65.13
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2002;Bischofszell;4476;Erlen;1864;1187;4;43;1140;523;617;63.68
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2005;Kreuzlingen;4646;Ermatingen;1668;931;11;1;919;465;454;55.82
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2007;Steckborn;4806;Eschenz;1039;541;13;0;528;179;349;52.07
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2006;Münchwilen;4724;Eschlikon;2431;1362;23;27;1312;544;768;56.03
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2004;Frauenfeld;4561;Felben-Wellhausen;1483;734;8;11;715;351;364;49.49
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2006;Münchwilen;4726;Fischingen;1818;1049;19;18;1012;362;650;57.7
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2004;Frauenfeld;4566;Frauenfeld;14084;7820;205;102;7513;3543;3970;55.52
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2004;Frauenfeld;4571;Gachnang;2233;1141;27;3;1111;559;552;51.1
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2005;Kreuzlingen;4651;Gottlieben;172;104;2;0;102;54;48;60.47
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2005;Kreuzlingen;4656;Güttingen;883;625;5;16;604;279;325;70.78
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2002;Bischofszell;4486;Hauptwil-Gottshaus;1259;696;6;7;683;292;391;55.28
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2001;Arbon;4416;Hefenhofen;776;525;0;22;503;141;362;67.65
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2007;Steckborn;4811;Herdern;644;386;4;6;376;179;197;59.94
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2002;Bischofszell;4495;Hohentannen;386;235;3;3;229;82;147;60.88
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2007;Steckborn;4816;Homburg;1022;620;5;5;610;251;359;60.67
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2001;Arbon;4421;Horn;1546;794;4;24;766;447;319;51.36
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2004;Frauenfeld;4590;Hüttlingen;601;420;7;1;412;178;234;69.88
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2007;Steckborn;4821;Hüttwilen;986;601;18;12;571;253;318;60.95
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2005;Kreuzlingen;4666;Kemmental;1481;906;12;0;894;363;531;61.17
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2001;Arbon;4426;Kesswil;614;445;2;13;430;285;145;72.48
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2002;Bischofszell;4501;Kradolf-Schönenberg;1978;1168;11;11;1146;570;576;59.05
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2005;Kreuzlingen;4671;Kreuzlingen;8256;5012;72;153;4787;2848;1939;60.71
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2005;Kreuzlingen;4681;Langrickenbach;724;527;1;0;526;125;401;72.79
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2005;Kreuzlingen;4683;Lengwil;825;579;6;0;573;201;372;70.18
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2006;Münchwilen;4741;Lommis;687;381;2;2;377;160;217;55.46
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2007;Steckborn;4826;Mammern;324;200;5;0;195;82;113;61.73
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2008;Weinfelden;4941;Märstetten;1551;974;6;9;959;462;497;62.8
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2004;Frauenfeld;4591;Matzingen;1462;693;15;16;662;310;352;47.4
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2007;Steckborn;4831;Müllheim;1576;829;5;29;795;425;370;52.6
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2006;Münchwilen;4746;Münchwilen;2846;1429;15;33;1381;511;870;50.21
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2005;Kreuzlingen;4691;Münsterlingen;1391;1052;7;18;1027;306;721;75.63
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2004;Frauenfeld;4601;Neunforn;697;405;18;0;387;192;195;58.11
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2007;Steckborn;4841;Pfyn;1267;694;5;0;689;334;355;54.78
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2007;Steckborn;4846;Raperswilen;276;171;2;0;169;81;88;61.96
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2006;Münchwilen;4751;Rickenbach b. Wil;1394;684;12;23;649;318;331;49.07
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2001;Arbon;4431;Roggwil;1853;1052;15;16;1021;566;455;56.77
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2001;Arbon;4436;Romanshorn;5549;3285;22;42;3221;1675;1546;59.2
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2007;Steckborn;4851;Salenstein;786;493;5;4;484;255;229;62.72
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2001;Arbon;4441;Salmsach;807;440;6;8;426;203;223;54.52
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2003;Diessenhofen;4546;Schlatt;1052;614;29;0;585;238;347;58.37
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2006;Münchwilen;4756;Schönholzerswilen;520;301;0;5;296;111;185;57.88
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2006;Münchwilen;4761;Sirnach;4085;1988;35;0;1953;772;1181;48.67
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2001;Arbon;4446;Sommeri;357;278;0;6;272;68;204;77.87
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2007;Steckborn;4864;Steckborn;2081;1122;19;22;1081;460;621;53.92
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2004;Frauenfeld;4606;Stettfurt;748;440;12;5;423;183;240;58.82
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2002;Bischofszell;4506;Sulgen;2102;1397;8;16;1373;679;694;66.46
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2005;Kreuzlingen;4696;Tägerwilen;1995;1176;23;24;1129;601;528;58.95
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2004;Frauenfeld;4611;Thundorf;887;481;8;1;472;201;271;54.23
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2006;Münchwilen;4776;Tobel-Tägerschen;891;491;8;0;483;191;292;55.11
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2004;Frauenfeld;4616;Uesslingen-Buch;751;425;7;0;418;202;216;56.59
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2001;Arbon;4451;Uttwil;1010;649;9;15;625;397;228;64.26
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2007;Steckborn;4871;Wagenhausen;1076;611;29;2;580;195;385;56.78
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2005;Kreuzlingen;4701;Wäldi;652;420;3;1;416;199;217;64.42
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2006;Münchwilen;4781;Wängi;2687;1430;35;66;1329;543;786;53.22
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2004;Frauenfeld;4621;Warth-Weiningen;880;538;6;6;526;281;245;61.14
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2008;Weinfelden;4946;Weinfelden;6327;4005;49;55;3901;2099;1802;63.3
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2008;Weinfelden;4951;Wigoltingen;1448;801;3;10;788;398;390;55.32
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2006;Münchwilen;4786;Wilen;1294;710;9;11;690;287;403;54.87
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2006;Münchwilen;4791;Wuppenau;716;422;8;0;414;147;267;58.94
2005.09.25;Beschluss des Grossen Rates betreffend Erweiterung des Strassennetzes durch eine neue Kantonsstrasse (Thurtalstrasse);3;Obligatorisches Referendum;2002;Bischofszell;4511;Zihlschlacht-Sitterdorf;1336;789;3;16;770;396;374;59.06
2006.02.12;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2004;Frauenfeld;4551;Aadorf;4986;845;8;14;823;561;262;16.95
2006.02.12;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2006;Münchwilen;4711;Affeltrangen;1483;395;10;0;385;223;162;26.64
2006.02.12;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2005;Kreuzlingen;4641;Altnau;1205;304;1;4;299;199;100;25.23
2006.02.12;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2008;Weinfelden;4881;Amlikon-Bissegg;852;262;4;2;256;145;111;30.75
2006.02.12;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2002;Bischofszell;4461;Amriswil;6855;1499;20;43;1436;955;481;21.87
2006.02.12;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2001;Arbon;4401;Arbon;7695;1531;47;39;1445;939;506;19.9
2006.02.12;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2003;Diessenhofen;4536;Basadingen-Schlattingen;1105;273;3;0;270;150;120;24.71
2006.02.12;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2008;Weinfelden;4891;Berg;2020;645;7;11;627;392;235;31.93
2006.02.12;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2007;Steckborn;4801;Berlingen;540;205;1;4;200;136;64;37.96
2006.02.12;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2006;Münchwilen;4716;Bettwiesen;648;141;1;0;140;88;52;21.76
2006.02.12;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2006;Münchwilen;4721;Bichelsee-Balterswil;1744;483;6;2;475;325;150;27.69
2006.02.12;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2008;Weinfelden;4901;Birwinken;860;262;5;0;257;164;93;30.47
2006.02.12;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2002;Bischofszell;4471;Bischofszell;3358;902;11;8;883;561;322;26.86
2006.02.12;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2005;Kreuzlingen;4643;Bottighofen;1253;439;2;0;437;293;144;35.04
2006.02.12;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2006;Münchwilen;4723;Braunau;472;233;14;0;219;129;90;49.36
2006.02.12;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2008;Weinfelden;4911;Bürglen;1927;478;12;19;447;242;205;24.81
